spp,scd,dbh,dbh_cm,tht,tht_m,stm,stm_kg,brk,brk_kg,bch,bch_kg,fol,fol_kg,agb,agb_kg,lon,lat
Pinus taeda,131,6.3,16.002,42.3,12.89241085,88.87,40.30385488,15.29,6.934240363,5.81,2.634920635,5.76,2.612244898,115.73,52.48526077,-81.78,30.7
Pinus taeda,131,6.9,17.526,59.2,18.04327949,197.78,89.69614512,22.89,10.38095238,16.42,7.446712018,3.39,1.537414966,240.48,109.0612245,-81.78,30.7
Pinus taeda,131,7.8,19.812,47.5,14.47729351,195.04,88.45351474,22.23,10.08163265,25.24,11.44671202,17,7.709750567,259.51,117.69161,-81.78,30.7
Pinus taeda,131,5.8,14.732,49.5,15.08686376,128.94,58.47619048,13.21,5.990929705,10.75,4.875283447,10.27,4.657596372,163.17,74,-81.78,30.7
Pinus taeda,131,15,38.1,81.1,24.71807376,1048.24,475.3922902,105.34,47.77324263,235.95,107.0068027,49.37,22.39002268,1438.9,652.5623583,-83.53,33.41
Pinus taeda,131,8.9,22.606,47.9,14.59920756,218.74,99.20181406,38.01,17.23809524,28.76,13.0430839,20.95,9.501133787,306.46,138.984127,-92.17,33.62
Pinus taeda,131,8.2,20.828,47.3,14.41633648,214.47,97.26530612,29.43,13.34693878,26.05,11.81405896,22.98,10.42176871,292.93,132.8480726,-92.17,33.62
Pinus taeda,131,8.6,21.844,51,15.54404145,197.59,89.60997732,29.95,13.58276644,28.23,12.80272109,27.54,12.48979592,283.31,128.4852608,-92.17,33.62
Pinus taeda,131,8.4,21.336,50.7,15.45260591,201.81,91.52380952,29.2,13.24263039,29.14,13.2154195,19.47,8.829931973,279.62,126.8117914,-92.17,33.62
Pinus taeda,131,7.6,19.304,48.2,14.6906431,164.68,74.68480726,18.54,8.408163265,18.8,8.526077098,16.75,7.596371882,218.77,99.2154195,-92.17,33.62
Pinus taeda,131,6.9,17.526,47.4,14.446815,124.21,56.33106576,14.16,6.421768707,13.47,6.108843537,13.43,6.090702948,165.27,74.95238095,-92.17,33.62
Pinus taeda,131,9,22.86,50.1,15.26973484,216.15,98.02721088,29.54,13.3968254,26.38,11.96371882,19.21,8.712018141,291.28,132.0997732,-92.17,33.62
Pinus taeda,131,9.3,23.622,45.9,13.98963731,217.03,98.42630385,36.52,16.56235828,35.12,15.92743764,26.14,11.85487528,314.81,142.7709751,-92.17,33.62
Pinus taeda,131,9,22.86,47,14.32490094,210.03,95.25170068,29.48,13.36961451,27.86,12.63492063,17.82,8.081632653,285.19,129.3378685,-92.17,33.62
Pinus taeda,131,5.4,13.716,44.5,13.56293813,73.98,33.55102041,11.29,5.120181406,4.86,2.204081633,5.1,2.31292517,95.23,43.18820862,-92.17,33.62
Pinus taeda,131,6.6,16.764,46.1,14.05059433,109.1,49.47845805,15.26,6.920634921,10.24,4.64399093,10.98,4.979591837,145.58,66.02267574,-92.17,33.62
Pinus taeda,131,8.7,22.098,45.2,13.77628772,195.52,88.67120181,30.03,13.61904762,23.18,10.51247166,27.72,12.57142857,276.45,125.3741497,-92.17,33.62
Pinus taeda,131,15.4,39.116,82.3,25.08381591,1231.41,558.462585,119.12,54.02267574,257.41,116.739229,58.74,26.63945578,1666.68,755.8639456,-83.36,33.88
Pinus taeda,131,7.6,19.304,50.9,15.51356294,178.3,80.861678,19.86,9.006802721,15.19,6.888888889,14.8,6.712018141,228.15,103.4693878,-92.17,33.79
Pinus taeda,131,7.6,19.304,47.5,14.47729351,179.91,81.59183673,22.86,10.36734694,16.24,7.365079365,14.58,6.612244898,233.59,105.9365079,-92.17,33.79
Pinus taeda,131,6.4,16.256,45.9,13.98963731,113.52,51.4829932,14.62,6.630385488,6.26,2.839002268,9.01,4.0861678,143.41,65.03854875,-92.17,33.79
Pinus taeda,131,7,17.78,47.1,14.35537946,175.16,79.43764172,22.85,10.36281179,6.91,3.133786848,14.2,6.439909297,219.12,99.37414966,-92.17,33.79
Pinus taeda,131,15.2,38.608,94,28.64980189,1197.39,543.0340136,111.64,50.63038549,317.23,143.8684807,28.84,13.07936508,1655.1,750.6122449,-83.44,33.42
Pinus taeda,131,15,38.1,89.5,27.27826882,1377.55,624.739229,125.79,57.04761905,211.64,95.98185941,42.74,19.38321995,1757.72,797.1519274,-83.44,33.42
Pinus taeda,131,15.5,39.37,97.6,29.74702835,1455.14,659.9274376,130.41,59.14285714,218.89,99.26984127,27.29,12.37641723,1831.73,830.7165533,-83.44,33.42
Pinus taeda,131,15.6,39.624,96.3,29.35080768,1714.3,777.4603175,143.77,65.20181406,225.67,102.3446712,22.82,10.34920635,2106.56,955.3560091,-83.44,33.42
Pinus taeda,131,15.3,38.862,89.9,27.40018287,1472.26,667.69161,117.08,53.09750567,245.17,111.1882086,37.93,17.20181406,1872.44,849.1791383,-83.44,33.42
Pinus taeda,131,16.4,41.656,99.7,30.38707711,1957.99,887.9773243,169.94,77.07029478,310.31,140.7301587,39.9,18.0952381,2478.14,1123.873016,-83.44,33.42
Pinus taeda,131,15,38.1,98,29.8689424,1427.48,647.38322,94.78,42.98412698,214.09,97.09297052,31.39,14.23582766,1767.74,801.6961451,-83.44,33.42
Pinus taeda,131,9.4,23.876,59.7,18.19567205,288,130.6122449,31.86,14.44897959,19.03,8.630385488,10.15,4.603174603,349.04,158.2947846,-91.65,33.59
Pinus taeda,131,8.4,21.336,55.1,16.79366047,232.12,105.2698413,25.58,11.60090703,21.05,9.546485261,9.08,4.117913832,287.83,130.5351474,-91.65,33.59
Pinus taeda,131,9.4,23.876,62.9,19.17098446,307.85,139.6145125,31.19,14.14512472,28.68,13.00680272,11.99,5.437641723,379.71,172.2040816,-91.65,33.59
Pinus taeda,131,6.7,17.018,55.3,16.85461749,145.12,65.81405896,19.88,9.015873016,7.96,3.609977324,5.53,2.507936508,178.49,80.9478458,-91.65,33.59
Pinus taeda,131,7.5,19.05,55.9,17.03748857,189.04,85.7324263,21.54,9.768707483,18.13,8.222222222,8.29,3.759637188,237,107.4829932,-91.65,33.59
Pinus taeda,131,7.6,19.304,59,17.98232246,192,87.07482993,19.83,8.993197279,14.51,6.580498866,8,3.628117914,234.34,106.276644,-91.65,33.59
Pinus taeda,131,8.4,21.336,59.7,18.19567205,237.09,107.5238095,26.6,12.06349206,18.23,8.267573696,10.91,4.947845805,292.83,132.8027211,-91.65,33.59
Pinus taeda,131,7.3,18.542,50.1,15.26973484,156.88,71.14739229,20.59,9.337868481,12.16,5.514739229,5.27,2.390022676,194.9,88.39002268,-91.65,33.59
Pinus taeda,131,8.5,21.59,56.1,17.0984456,228.86,103.7913832,24.35,11.0430839,21.69,9.836734694,12.26,5.560090703,287.16,130.2312925,-91.65,33.59
Pinus taeda,131,9.8,24.892,59.8,18.22615056,281.12,127.4920635,32.43,14.70748299,26.99,12.24036281,13.84,6.276643991,354.38,160.7165533,-91.65,33.59
Pinus taeda,131,8.9,22.606,61.7,18.8052423,268.57,121.8004535,26.23,11.89569161,20.13,9.129251701,9.23,4.185941043,324.16,147.0113379,-91.65,33.59
Pinus taeda,131,5.9,14.986,55.1,16.79366047,115.26,52.27210884,16.37,7.424036281,6.35,2.879818594,3.52,1.596371882,141.5,64.1723356,-91.65,33.59
Pinus taeda,131,8.8,22.352,60.5,18.43950015,249.17,113.0022676,29.52,13.3877551,22.21,10.07256236,12.21,5.537414966,313.11,142,-91.65,33.59
Pinus taeda,131,6.7,17.018,50.2,15.30021335,122.93,55.75056689,19.53,8.857142857,6.92,3.138321995,4.55,2.063492063,153.93,69.80952381,-91.65,33.59
Pinus taeda,131,9.5,24.13,60.3,18.37854313,293,132.8798186,32.85,14.89795918,19.5,8.843537415,13.69,6.20861678,359.04,162.829932,-91.65,33.59
Pinus taeda,131,10.2,25.908,55.6,16.94605303,336.05,152.4036281,43.94,19.92743764,37.84,17.16099773,15.33,6.952380952,433.16,196.4444444,-91.65,33.59
Pinus taeda,131,15,38.1,96.9,29.53367876,1479.03,670.7619048,128.19,58.13605442,197.05,89.36507937,25.57,11.59637188,1829.84,829.8594104,-82.21,31.14
Pinus taeda,131,8.7,22.098,65.7,20.02438281,292.14,132.4897959,28.85,13.08390023,27.92,12.66213152,12.69,5.755102041,361.6,163.9909297,-94.22,34.34
Pinus taeda,131,6.9,17.526,59.7,18.19567205,140.3,63.62811791,17.6,7.98185941,11.04,5.006802721,10.2,4.62585034,179.14,81.24263039,-94.22,34.34
Pinus taeda,131,9,22.86,66.9,20.39012496,290.67,131.8231293,27.74,12.58049887,28.88,13.09750567,13.7,6.213151927,360.99,163.7142857,-94.22,34.34
Pinus taeda,131,8.3,21.082,56.8,17.31179518,230.86,104.6984127,23.54,10.67573696,22.86,10.36734694,13.05,5.918367347,290.31,131.6598639,-94.22,34.34
Pinus taeda,131,7.9,20.066,56.7,17.28131667,199.84,90.63038549,22.46,10.18594104,15.01,6.807256236,9.17,4.158730159,246.48,111.7823129,-94.22,34.34
Pinus taeda,131,10.8,27.432,64.5,19.65864066,403.19,182.8526077,43.04,19.51927438,40.53,18.38095238,49.46,22.430839,536.22,243.1836735,-94.22,34.34
Pinus taeda,131,7.4,18.796,53.8,16.3974398,146.63,66.49886621,16.51,7.487528345,12.58,5.70521542,8.53,3.868480726,184.25,83.5600907,-94.22,34.34
Pinus taeda,131,8.8,22.352,50.7,15.45260591,183.2,83.08390023,23.96,10.86621315,27.72,12.57142857,8.84,4.009070295,243.72,110.5306122,-94.22,34.34
Pinus taeda,131,10.8,27.432,59.9,18.25662908,406.07,184.1587302,137.79,62.48979592,40.9,18.54875283,21.64,9.814058957,606.4,275.0113379,-94.22,34.34
Pinus taeda,131,6.5,16.51,59.9,18.25662908,128.1,58.0952381,15.93,7.224489796,10.08,4.571428571,4.74,2.149659864,158.85,72.04081633,-94.22,34.34
Pinus taeda,131,7.2,18.288,55.2,16.82413898,138,62.58503401,13.56,6.149659864,12.64,5.732426304,7.25,3.287981859,171.45,77.75510204,-94.22,34.34
Pinus taeda,131,5.7,14.478,57.9,17.64705882,103.34,46.86621315,11.8,5.351473923,10.27,4.657596372,4.14,1.87755102,129.55,58.75283447,-94.22,34.34
Pinus taeda,131,6.7,17.018,59.8,18.22615056,150.63,68.31292517,19.93,9.038548753,10.72,4.861678005,4.77,2.163265306,186.05,84.37641723,-94.22,34.34
Pinus taeda,131,5.6,14.224,54.9,16.73270344,101.54,46.04988662,12.35,5.600907029,6.87,3.115646259,5.12,2.321995465,125.88,57.08843537,-94.22,34.34
Pinus taeda,131,11.9,30.226,60.9,18.5614142,491.6,222.9478458,53.51,24.2675737,54.1,24.53514739,28.11,12.74829932,627.32,284.4988662,-94.22,34.34
Pinus taeda,131,10.2,25.908,57.8,17.61658031,323.15,146.553288,35.88,16.27210884,58.72,26.63038549,23.11,10.48072562,440.86,199.9365079,-94.22,34.34
Pinus taeda,131,15.5,39.37,88.2,26.88204816,1320.48,598.8571429,107.32,48.67120181,175.13,79.42403628,37.5,17.00680272,1640.43,743.9591837,-82.27,31.16
Pinus taeda,131,15.2,38.608,90,27.43066138,1407.1,638.1405896,103.47,46.92517007,367.38,166.6122449,44.16,20.02721088,1922.11,871.7052154,-82.27,31.16
Pinus taeda,131,15.6,39.624,100.1,30.50899116,1598.18,724.7981859,120.83,54.79818594,233.26,105.7868481,27.21,12.34013605,1979.48,897.723356,-82.27,31.16
Pinus taeda,131,15.4,39.116,103.8,31.63669613,1648.74,747.7278912,107.45,48.73015873,200.77,91.0521542,35.42,16.06349206,1992.38,903.5736961,-82.27,31.16
Pinus taeda,131,14.6,37.084,73.3,22.34074977,887.71,402.5895692,78.78,35.72789116,116.19,52.69387755,25.45,11.54195011,1108.13,502.553288,-82.27,31.16
Pinus taeda,131,15.5,39.37,90.8,27.67448948,1318.86,598.122449,109.67,49.73696145,270.7,122.7664399,52.59,23.85034014,1751.82,794.4761905,-82.27,31.16
Pinus taeda,131,4.5,11.43,16.4,4.998476074,19.32,8.761904762,19.32,8.761904762,10.9,4.943310658,20.22,9.170068027,69.76,31.63718821,-94.12,34.19
Pinus taeda,131,4.8,12.192,17.6,5.364218226,25.26,11.45578231,5.88,2.666666667,12.63,5.727891156,15.67,7.106575964,59.44,26.9569161,-94.12,34.19
Pinus taeda,131,4.2,10.668,18,5.486132277,20.65,9.365079365,4.61,2.090702948,7.26,3.292517007,13.94,6.321995465,46.46,21.07029478,-94.12,34.19
Pinus taeda,131,4.4,11.176,18.2,5.547089302,19.34,8.770975057,4.53,2.054421769,6.3,2.857142857,10.77,4.884353741,40.94,18.56689342,-94.12,34.19
Pinus taeda,131,5.2,13.208,19.2,5.851874429,31.67,14.36281179,6.25,2.83446712,12.53,5.682539683,18.11,8.213151927,68.56,31.09297052,-94.12,34.19
Pinus taeda,131,3.7,9.398,17.2,5.242304176,16.38,7.428571429,3.28,1.487528345,7.64,3.464852608,14.16,6.421768707,41.46,18.80272109,-94.12,34.19
Pinus taeda,131,4.7,11.938,17.7,5.394696739,23.48,10.64852608,4.37,1.98185941,11.22,5.088435374,15.02,6.811791383,54.09,24.53061224,-94.12,34.19
Pinus taeda,131,4.8,12.192,18.9,5.760438891,22.36,10.14058957,5.05,2.290249433,7.94,3.600907029,15.31,6.943310658,50.66,22.97505669,-94.12,34.19
Pinus taeda,131,5.2,13.208,19.5,5.943309966,34.15,15.48752834,6.34,2.875283447,10.37,4.702947846,13.18,5.977324263,64.04,29.0430839,-94.12,34.19
Pinus taeda,131,4.7,11.938,17,5.18134715,20.89,9.473922902,4.23,1.918367347,12.88,5.841269841,20.33,9.219954649,58.33,26.45351474,-94.12,34.19
Pinus taeda,131,9.2,23.368,64.5,19.65864066,296.26,134.3582766,45.94,20.83446712,21.79,9.882086168,23.22,10.53061224,387.21,175.6054422,-91.62,33.54
Pinus taeda,131,11.9,30.226,62.7,19.11002743,486.14,220.4716553,71.8,32.56235828,46.96,21.29705215,37.46,16.98866213,642.36,291.3197279,-91.62,33.54
Pinus taeda,131,10.4,26.416,61.6,18.77476379,398.49,180.7210884,51.3,23.26530612,36.19,16.41269841,37.97,17.21995465,523.95,237.6190476,-91.62,33.54
Pinus taeda,131,6.4,16.256,52.8,16.09265468,147.28,66.79365079,18.62,8.444444444,10.31,4.675736961,12.66,5.741496599,188.87,85.6553288,-91.62,33.54
Pinus taeda,131,8.5,21.59,62.7,19.11002743,259.15,117.5283447,36.71,16.64852608,19.45,8.820861678,9.21,4.176870748,324.52,147.1746032,-91.62,33.54
Pinus taeda,131,8.3,21.082,58,17.67753734,242.03,109.7641723,30.05,13.62811791,18.72,8.489795918,19.26,8.734693878,310.06,140.61678,-91.62,33.54
Pinus taeda,131,7,17.78,56.2,17.12892411,167.93,76.15873016,23.35,10.58956916,16.97,7.696145125,15.07,6.83446712,223.32,101.2789116,-91.62,33.54
Pinus taeda,131,8.5,21.59,61.3,18.68332825,262.4,119.0022676,36.49,16.54875283,23.31,10.57142857,29.2,13.24263039,351.4,159.3650794,-91.62,33.54
Pinus taeda,131,10.3,26.162,62.6,19.07954892,433.67,196.675737,56.16,25.46938776,37.14,16.84353741,53.33,24.18594104,580.3,263.1746032,-91.62,33.54
Pinus taeda,131,10.7,27.178,60.9,18.5614142,360.17,163.3424036,56.12,25.45124717,31,14.05895692,56.94,25.82312925,504.23,228.675737,-91.62,33.54
Pinus taeda,131,10.9,27.686,58.8,17.92136544,367.82,166.8117914,48.32,21.9138322,43.55,19.75056689,30.97,14.04535147,490.66,222.521542,-91.62,33.54
Pinus taeda,131,9.3,23.622,60.1,18.3175861,329.84,149.5873016,39.8,18.04988662,30.78,13.95918367,26.13,11.85034014,426.55,193.446712,-91.62,33.54
Pinus taeda,131,7.1,18.034,57.8,17.61658031,173.13,78.5170068,21.86,9.9138322,15.26,6.920634921,15.59,7.070294785,225.84,102.4217687,-91.62,33.54
Pinus taeda,131,7.9,20.066,60.2,18.34806461,225.18,102.122449,27.47,12.45804989,15.36,6.965986395,20.77,9.419501134,288.78,130.9659864,-91.62,33.54
Pinus taeda,131,7,17.78,57.5,17.52514477,160.21,72.65759637,25.4,11.51927438,19.69,8.929705215,12.89,5.845804989,218.19,98.95238095,-91.62,33.54
Pinus taeda,131,9.1,23.114,47.7,14.53825053,190.09,86.20861678,24.77,11.23356009,85.57,38.80725624,23.44,10.63038549,323.87,146.8798186,-83.353,32.858
Pinus taeda,131,3.9,9.906,40.9,12.46571167,35.29,16.00453515,4.96,2.249433107,4.09,1.854875283,2.15,0.975056689,46.49,21.08390023,-83.353,32.858
Pinus taeda,131,7.8,19.812,46.2,14.08107284,156.21,70.84353741,20.83,9.446712018,61.6,27.93650794,15.86,7.192743764,254.5,115.4195011,-83.353,32.858
Pinus taeda,131,9.3,23.622,46.5,14.17250838,198.79,90.15419501,27.43,12.4399093,85.96,38.98412698,13.73,6.22675737,325.91,147.8049887,-83.353,32.858
Pinus taeda,131,5.6,14.224,46.3,14.11155136,80.05,36.30385488,11.28,5.115646259,6.21,2.816326531,3.09,1.401360544,100.63,45.63718821,-83.353,32.858
Pinus taeda,131,5.4,13.716,43.8,13.34958854,72.81,33.02040816,8.45,3.832199546,9.03,4.095238095,5.57,2.526077098,95.86,43.4739229,-83.353,32.858
Pinus taeda,131,4.4,11.176,43.7,13.31911003,51.06,23.15646259,7.41,3.360544218,10.85,4.920634921,4.42,2.004535147,73.74,33.44217687,-83.353,32.858
Pinus taeda,131,7.3,18.542,45.1,13.7458092,126.56,57.3968254,16.38,7.428571429,78.3,35.51020408,15.55,7.052154195,236.79,107.3877551,-83.353,32.858
Pinus taeda,131,5.7,14.478,46.4,14.14202987,86.77,39.35147392,12.07,5.473922902,21.77,9.873015873,7.88,3.573696145,128.49,58.27210884,-83.353,32.858
Pinus taeda,131,7.2,18.288,45.4,13.83724474,127.65,57.89115646,14.63,6.634920635,48.69,22.08163265,13.14,5.959183673,204.11,92.56689342,-83.353,32.858
Pinus taeda,131,8.6,21.844,48.8,14.87351417,197.39,89.51927438,23.43,10.62585034,88.88,40.30839002,24.11,10.93424036,333.81,151.3877551,-83.353,32.858
Pinus taeda,131,6.7,17.018,43.1,13.13623895,85.98,38.99319728,18.33,8.31292517,20.88,9.469387755,6.82,3.092970522,132.01,59.86848073,-83.353,32.858
Pinus taeda,131,8,20.32,49.9,15.20877781,168.66,76.48979592,23.96,10.86621315,42.25,19.16099773,9.49,4.303854875,244.36,110.8208617,-83.353,32.858
Pinus taeda,131,5.2,13.208,43.3,13.19719598,68.19,30.92517007,10.63,4.820861678,17.1,7.755102041,6.07,2.752834467,101.99,46.25396825,-83.353,32.858
Pinus taeda,131,4.8,12.192,46.9,14.29442243,57.81,26.21768707,7.93,3.596371882,9.41,4.267573696,2.99,1.35600907,78.14,35.43764172,-83.353,32.858
Pinus taeda,131,8.4,21.336,42.8,13.04480341,157.8,71.56462585,23.05,10.45351474,75.29,34.14512472,20.94,9.496598639,277.08,125.6598639,-83.353,32.858
Pinus taeda,131,6.4,16.256,44.7,13.62389515,85.91,38.96145125,14.48,6.566893424,25.73,11.66893424,5.48,2.485260771,131.6,59.68253968,-83.353,32.858
Pinus taeda,131,6.5,16.51,47.8,14.56872905,106.05,48.0952381,14.65,6.64399093,27.51,12.47619048,8.29,3.759637188,156.5,70.97505669,-83.353,32.858
Pinus taeda,131,4.7,11.938,41.8,12.74001829,43.32,19.6462585,7.02,3.183673469,9.74,4.41723356,2.44,1.106575964,62.52,28.3537415,-83.353,32.858
Pinus taeda,131,5.8,14.732,47.7,14.53825053,94.6,42.90249433,10.8,4.897959184,15.48,7.020408163,6.64,3.011337868,127.52,57.83219955,-83.353,32.858
Pinus taeda,131,6.4,16.256,49.9,15.20877781,118.48,53.7324263,14.87,6.743764172,25.55,11.58730159,8.45,3.832199546,167.35,75.89569161,-83.353,32.858
Pinus taeda,131,4.9,12.446,44.4,13.53245962,52.92,24,8.23,3.732426304,8.9,4.036281179,3.93,1.782312925,73.98,33.55102041,-83.353,32.858
Pinus taeda,131,6.7,17.018,44.9,13.68485218,97.61,44.2675737,14.05,6.371882086,27.18,12.32653061,8.84,4.009070295,147.68,66.97505669,-83.353,32.858
Pinus taeda,131,4.4,11.176,38.6,11.76470588,37.4,16.96145125,11.98,5.433106576,9.48,4.299319728,1.23,0.557823129,60.09,27.25170068,-83.353,32.858
Pinus taeda,131,5.1,12.954,39.7,12.09996952,52.96,24.01814059,8.54,3.873015873,7.93,3.596371882,3.42,1.551020408,72.85,33.03854875,-83.353,32.858
Pinus taeda,131,5.9,14.986,44.3,13.5019811,93.76,42.52154195,13.41,6.081632653,26.32,11.93650794,9.19,4.167800454,142.68,64.70748299,-83.353,32.858
Pinus taeda,131,6.4,16.256,46.9,14.29442243,84.77,38.44444444,11.57,5.247165533,16.76,7.600907029,5.87,2.662131519,118.97,53.95464853,-83.353,32.858
Pinus taeda,131,4.7,11.938,44.3,13.5019811,50.39,22.85260771,6.8,3.083900227,9.43,4.276643991,3.13,1.419501134,69.75,31.63265306,-83.353,32.858
Pinus taeda,131,5.3,13.462,47.4,14.446815,74.98,34.00453515,10.85,4.920634921,9.73,4.412698413,6.15,2.789115646,101.71,46.12698413,-83.353,32.858
Pinus taeda,131,8.4,21.336,42.2,12.86193234,133.41,60.50340136,20.27,9.192743764,72.66,32.95238095,22.1,10.02267574,248.44,112.6712018,-83.353,32.858
Pinus taeda,131,6.3,16.002,41.5,12.64858275,78.67,35.67800454,11.65,5.283446712,23.85,10.81632653,9.48,4.299319728,123.65,56.07709751,-83.353,32.858
Pinus taeda,131,7.2,18.288,45.5,13.86772326,124,56.23582766,17.49,7.931972789,30.85,13.99092971,16.35,7.414965986,188.69,85.57369615,-83.353,32.858
Pinus taeda,131,6,15.24,44.8,13.65437367,73.08,33.14285714,11.34,5.142857143,17.27,7.832199546,6.89,3.124716553,108.58,49.24263039,-83.353,32.858
Pinus taeda,131,7.9,20.066,50.1,15.26973484,157.56,71.45578231,18.52,8.399092971,48.07,21.80045351,10.57,4.793650794,234.72,106.4489796,-83.353,32.858
Pinus taeda,131,6.6,16.764,43,13.10576044,100.5,45.57823129,15.38,6.975056689,21.44,9.723356009,8.44,3.827664399,145.76,66.10430839,-83.353,32.858
Pinus taeda,131,6.7,17.018,45.4,13.83724474,98.64,44.73469388,13.35,6.054421769,28.86,13.08843537,11.75,5.328798186,152.6,69.20634921,-83.353,32.858
Pinus taeda,131,5,12.7,42.9,13.07528193,56.62,25.67800454,9.14,4.145124717,16.18,7.337868481,6.13,2.780045351,88.07,39.94104308,-83.353,32.858
Pinus taeda,131,5.6,14.224,45.1,13.7458092,79.11,35.87755102,11.05,5.011337868,19.76,8.961451247,7.27,3.297052154,117.19,53.14739229,-83.353,32.858
Pinus taeda,131,6.2,15.748,45,13.71533069,98.19,44.53061224,12.94,5.868480726,23.89,10.83446712,5.64,2.557823129,140.66,63.79138322,-83.353,32.858
Pinus taeda,131,5.7,14.478,46.7,14.23346541,84.84,38.47619048,11.43,5.183673469,18.23,8.267573696,6.1,2.766439909,120.6,54.69387755,-83.353,32.858
Pinus taeda,131,4.9,12.446,41.4,12.61810424,55.72,25.26984127,11.25,5.102040816,13.91,6.308390023,4.59,2.081632653,85.47,38.76190476,-83.353,32.858
Pinus taeda,131,3.8,9.652,39.6,12.06949101,31.03,14.07256236,5.85,2.653061224,6.27,2.843537415,1.42,0.64399093,44.57,20.21315193,-83.353,32.858
Pinus taeda,131,5.1,12.954,40.5,12.34379762,55.83,25.31972789,10.05,4.557823129,12.46,5.650793651,5.22,2.367346939,83.56,37.89569161,-83.353,32.858
Pinus taeda,131,5.9,14.986,40.3,12.2828406,59.92,27.17460317,11.82,5.360544218,12.73,5.77324263,5.54,2.512471655,90.01,40.82086168,-83.353,32.858
Pinus taeda,131,6.2,15.748,44.6,13.59341664,87.94,39.88208617,11.17,5.065759637,15.79,7.160997732,7.85,3.560090703,122.75,55.66893424,-83.353,32.858
Pinus taeda,131,5.1,12.954,41.2,12.55714721,55.53,25.18367347,8.59,3.89569161,11.28,5.115646259,4.16,1.886621315,79.56,36.08163265,-83.353,32.858
Pinus taeda,131,7.1,18.034,40.2,12.25236208,100.61,45.62811791,16.14,7.319727891,32.89,14.91609977,17.18,7.79138322,166.82,75.6553288,-83.353,32.858
Pinus taeda,131,8.2,20.828,47.7,14.53825053,178.43,80.92063492,22.28,10.10430839,44.27,20.07709751,14.39,6.526077098,259.37,117.6281179,-83.353,32.858
Pinus taeda,131,5.3,13.462,48.9,14.90399269,87.38,39.62811791,9.49,4.303854875,13.58,6.158730159,5.16,2.340136054,115.61,52.430839,-83.353,32.858
Pinus taeda,131,4.9,12.446,53.5,16.30600427,77.13,34.97959184,8.27,3.750566893,10.8,4.897959184,5.72,2.594104308,101.92,46.22222222,-83.353,32.858
Pinus taeda,131,8.7,22.098,51.7,15.75739104,196.02,88.89795918,21.04,9.541950113,50.19,22.76190476,18.15,8.231292517,285.4,129.4331066,-83.353,32.858
Pinus taeda,131,6.7,17.018,51,15.54404145,146.42,66.40362812,16.11,7.306122449,20.7,9.387755102,5.25,2.380952381,188.48,85.47845805,-83.353,32.858
